label,clean_text
ham,GOT JOB WIPRO GET EVERY THING LIFE 2 3 YEARS
ham,CANT GET DA LAPTOP MATRIC CARD WIF LEI
ham,DUNNO DA NEXT SHOW AFT 6 850 TOA PAYOH GOT 650
spam,2ND TIME TRIED 2 CONTACT U U 750 POUND PRIZE 2 CLAIM EASY CALL 08718726970 10P PER MIN BT NATIONAL RATE
ham,MADE PAYMENTS DONT MUCH SORRY WOULD WANT FEDEX WAY
ham,PLAY ONE DAY LAST YEAR KNOW EVEN THOUGH GOOD TEAM LIKE INDIA
ham,K GIRL WAITING RECEPTION AH
ham,SAY SLOWLY GOD LOVE AMP NEED CLEAN HEART BLOOD SEND TEN SPECIAL PEOPLE AMP U C MIRACLE TOMORROW PLS PLS
ham,HATE TURNS FUN SHOPPING TRIP ANNOYING DAY EVERYTHING WOULD LOOK HOUSE
ham,SIR WAITING CALL
ham,WANT COME ONLINE
ham,COULD WORK REACH CONSENSUS NEXT MEETING
ham,AIYAH WAIT LOR U ENTERTAIN HEE
ham,LAST THING EVER WANTED HURT THINK WOULD LAUGH EMBARASSED DELETE TAG KEEP GOING FAR KNEW EVEN FACT EVEN FELT LIKE WOULD HURT SHOWS REALLY KNOW MESSY WEDNESDAY BAD PROBLEM TIME CLEAN CHOOSE SKYPE TAKE PICTURES SLEEP WANT GO MIND THINGS MAKE BED THROW LAUNDRY TOP FRIEND HOUSE EMBARASSED UNDERWEAR BRAS STREWN BED PILLOWS FLOOR SOMETHING ELSE USED GOOD LEAST MAKING BED
ham,LET KNOW KICKS
ham,CALL OK SAID CALL
ham,CALL NUMBER AVAILABLE APPOINTMENT ASK CONNECT CALL WAHEED FATHIMA
ham,GO BUY WIF MEET LATER
ham,MMMM FUCK FAIR KNOW WEAKNESSES GRINS PUSHES KNEE EXPOSES BELLY PULLS HEAD FORGET KNOW WICKED SMILE
ham,TODAY SYSTEM SH GET READY WELL ALSO DEEP WELL
ham,MOM WANTS KNOW
ham,AIGHT TEXT BACK
ham,DONT KNOW SUPPORTS ASS SRT THNK THINK PS3 PLAY USB
ham,OH OK DIDNT KNOW MEANT YEP BABY JONTIN
spam,GUARANTEED 1000 CASH 2000 PRIZE CLAIM YR PRIZE CALL CUSTOMER SERVICE REPRESENTATIVE
spam,WOULD LIKE SEE XXX PICS HOT NEARLY BANNED UK
spam,HMV BONUS SPECIAL 500 POUNDS GENUINE HMV VOUCHERS ANSWER 4 EASY QUESTIONS PLAY SEND HMV 86688 INFO WWW 100PERCENT REAL COM
ham,WATCHING TV GOT NEW JOB
ham,PEN THING BEYOND JOKE WONT BIRO MASTERS EVER
ham,PARTY ALEX NICHOLS
spam,U SECRET ADMIRER LOOKING 2 MAKE CONTACT U FIND R REVEAL THINKS UR SPECIAL CALL 09058094594
ham,SEEING MISSED CALL DEAR BROTHER GR8 DAY
ham,OK FINISHING SOON
ham,SORRY HELP
ham,COME SLAVE GOING SHELL UNCONSCIOUSLY AVOIDING MAKING UNHAPPY
ham,LOVE ASS ENJOY DOGGY STYLE
ham,THINK ASKING GYM EXCUSE LAZY PEOPLE JOG
spam,DEAR 0776XXXXXXX U INVITED XCHAT FINAL ATTEMPT CONTACT U TXT CHAT 86688 150P MSGRCVDHG SUITE342 2LANDS ROW W1J6HL LDN 18YRS
spam,URGENT PLEASE CALL 09061743811 LANDLINE ABTA COMPLIMENTARY 4 TENERIFE HOLIDAY 5000 CASH AWAIT COLLECTION SAE CS BOX 326 CW25WX 150PPM
ham,WAY HOME LONG DRY SPELL SEASON WOULD
ham,GOTTA COLLECT DA CAR 6 LEI
ham,OK KNACKERED CAME HOME WENT SLEEP GOOD FULL TIME WORK LARK
ham,PROBABLY EARLIER STATION THINK
spam,CALL 09090900040 LISTEN EXTREME DIRTY LIVE CHAT GOING OFFICE RIGHT TOTAL PRIVACY ONE KNOWS SIC LISTENING 60P MIN 24 7MP 0870753331018
ham,GOOD MORNING PLZ CALL SIR
spam,FREEMSG HEY U GOT 1 VIDEO PIC FONES REPLY WILD TXT ILL SEND U PICS HURRY IM BORED WORK XXX 18 150P RCVD STOP2STOP
ham,UH HEADS MUCH LEFT
ham,TOT U OUTSIDE COS DARREN SAY U COME SHOPPING COURSE NICE WAT JUS WENT SIM LIM LOOK MP3 PLAYER
ham,AIGHT SOUNDS GOOD WANT COME
ham,WAT WOULD U LIKE 4 UR BIRTHDAY
ham,LOVE WORKING HOME
ham,MISS VDAY PARACHUTE DOUBLE COINS U MUST KNOW WELL
ham,SORRY CALL LATER
ham,SISTER GOT PLACED BIRLA SOFT DA
spam,FREE ENTRY 2 WEEKLY COMP CHANCE WIN IPOD TXT POD 80182 GET ENTRY STD TXT RATE C APPLY 08452810073 DETAILS 18
ham,WAH OKIE OKIE MUZ MAKE USE E UNLIMITED HAHA
ham,PEOPLE MU TABLE LAMBDA
ham,STOP OLD MAN GET BUILD SNOWMAN SNOW ANGELS SNOWBALL FIGHTS
ham,ELLO BABE U OK
ham,HELLO BEAUTIFUL R U OK KINDA AD ROW WIV WALKED PUB WANTED NIGHT WIV U MISS U
ham,U GOING IKEA STR AFT DAT
ham,BECOZ LT GT JAN WHN AL POST OFICE HOLIDAY CN GO FR POST OFICE GOT DUFFER
ham,LOL GRR MOM TAKING FOREVER PRESCRIPTION PHARMACY LIKE 2 MINUTES AWAY UGH
ham,REAL THO SUCKS EVEN COOK WHOLE ELECTRICITY HUNGRY
ham,WANT GO
spam,NEW TEXTBUDDY CHAT 2 HORNY GUYS UR AREA 4 25P FREE 2 RECEIVE SEARCH POSTCODE GAYTEXTBUDDY COM TXT ONE NAME 89693 08715500022 RPL STOP 2 CNL
ham,TIME MONTH MID TIME
ham,FFFFF TEXT KADEEM FAR GONE
ham,LEAVING YET OK LOR GO ELSEWHERE N EAT U THK
ham,FUJITSU SERIES LIFEBOOK GOOD
ham,YAR WANTED 2 SCOLD U YEST LATE ALREADY GOT ZHONG SE QING U ASK B4 ASK GO W U LOR N U STILL ACT REAL
ham,DONT KNOW BRING FOOD
ham,CURRENT FOOD ALONE ALSO
ham,SCH FR 4 6 DUN HAF DA BOOK SCH HOME
ham,HELLO GOING VILLAGE PUB 8 EITHER COME ACCORDINGLY OK
ham,OK
ham,CALL LIKE LT GT TIMES OH GIVE US HYPERTENSION OH
ham,DONT GIVE MONKEYS WOT THINK CERTAINLY MIND FRIEND MINE SLEEP WIV WUD ANNOYIN
ham,OMG COULD SNOW TONITE
spam,CALL 08702490080 TELLS U 2 CALL 09066358152 CLAIM 5000 PRIZE U 2 ENTER UR MOBILE PERSONAL DETAILS PROMPTS CAREFUL
spam,FREE 1ST WEEK ENTRY 2 TEXTPOD 4 CHANCE 2 WIN 40GB IPOD 250 CASH EVERY WK TXT VPOD 81303 TS CS WWW TEXTPOD NET CUSTCARE 08712405020
ham,CARRY DISTURBING
ham,PA TELL WENT BATH
ham,JUS FINISHED AVATAR NIGRO
ham,R U SCRATCHING
ham,HOPE GREAT DAY
ham,EITHER IDEA KNOW ANYPLACES SOMETHING
ham,PLANNING USUALLY STOPS FIND HELLA WEED
ham,FACT CLEANING SHOWS KNOW UPSET PRIORITY CONSTANTLY WANT
ham,EXCELLENT READY MOAN SCREAM ECSTASY
spam,PEOPLE DOGGING AREA CALL 09090204448 JOIN LIKE MINDED GUYS ARRANGE 1 1 EVENING 1 50 MINAPN LS278BB
ham,DUDE AVATAR 3D IMP ONE POINT THOUGHT ACTUALLY FLIES ROOM ALMOST TRIED HITTNG ONE REFLEX
spam,WELL DONE 4 COSTA DEL SOL HOLIDAY 5000 AWAIT COLLECTION CALL 09050090044 TOCLAIM SAE TCS POBOX334 STOCKPORT SK38XH COST 1 50 PM MAX10MINS
ham,K K CANT COME SEARCH JOB
ham,GOT LOUSY SLEEP KEPT WAKING EVERY 2 HOURS SEE CAT WANTED COME WORRY COLD
ham,YEAH LEAVE COUPLE MINUTES AMP LET KNOW GET MU
ham,CALL 10 10 MAKE SURE DAT WOKEN
ham,HEY GO JAZZ POWER YOGA HIP HOP KB YOGASANA
ham,BATTERY MR ADEWALE UNCLE AKA EGBON
ham,CANT PICK PHONE RIGHT PLS SEND MESSAGE
ham,WAIT 2 MIN STAND BUS STOP
ham,OH IC THOUGHT MEANT MARY JANE
ham,HAHA REALLY OH DEDUCT LESSON TMR
ham,NAH IM GOIN 2 WRKS J WOT BOUT U
ham,EAT SHIT WAIT UR MONKEY FACE BITCH U ASSHOLE
ham,GOOD NIGHT GOING SLEEP
ham,AIGHT GRAB SOMETHING EAT TEXT BACK MU
ham,K K CANT COME SEARCH JOB
ham,TAKE SOMETHING PAIN MOVES HOWEVER SIDE NEXT 6HRS SEE DOCTOR
ham,LOL OH BABE WONT SLIDING PLACE MIDNIGHT THANKS INVITE
ham,HOWZ PERSONS STORY
spam,GUESS SOMEBODY KNOW SECRETLY FANCIES WANNA FIND GIVE US CALL 09065394973 LANDLINE DATEBOX1282ESSEXCM61XN 150P MIN 18
ham,LOL WOULD AWESOME PAYBACK
spam,80488 500 FREE TEXT MESSAGES VALID 31 DECEMBER 2005
ham,YES COMPLETELY FORM CLARK ALSO UTTER WASTE
ham,HONEYBEE SAID SWEETEST WORLD GOD LAUGHED AMP SAID WAIT U HAVNT MET PERSON READING MSG MORAL EVEN GOD CRACK JOKES GM GN GE GN
ham,THANKS TESCOS QUITE NICE GONE SPEAK SOON
ham,FEATHERY BOWA SOMETHING GUYS KNOW
ham,EVEN CANT CLOSE EYES VAVA PLAYING UMMA
ham,2 LAPTOP NOE INFRA SLOW LAR WAN FAST ONE
spam,GUARANTEED 200 AWARD EVEN 1000 CASHTO CLAIM UR AWARD CALL FREE 08000407165 18 2 STOP GETSTOP 88222 PHP
ham,NVM OK
ham,ENJOY UR LIFE GOOD NIGHT
ham,YES MEET TOWN COS GO GEP HOME COULD TEXT BUS STOP WORRY FINISHED MARCH ISH
ham,ASKD U QUESTION HOURS ANSWER
ham,THATS COOL CUM
ham,DELHI CHENNAI STILL SILENT
ham,LOL ALRIGHT THINKIN HAHA
spam,REPLY WIN 100 WEEKLY 2006 FIFA WORLD CUP HELD SEND STOP 87239 END SERVICE
ham,BOAT STILL MOMS CHECK YO HALF NAKED
ham,SHHHHH NOBODY SUPPOSED KNOW
ham,SORRY CALL LATER
ham,SORRY CALL LATER MEETING THING RELATED TRADE PLEASE CALL ARUL LT GT
ham,HEY LATE AMK NEED DRINK TEA COFFEE
ham,WNT BUY BMW CAR URGENTLY VRY URGENT HV SHORTAGE LT GT LACS SOURCE ARNG DIS AMT LT GT LACS THATS PROB
spam,URGENT PLEASE CALL 09061743810 LANDLINE ABTA COMPLIMENTARY 4 TENERIFE HOLIDAY 5000 CASH AWAIT COLLECTION SAE CS BOX 326 CW25WX 150 PPM
ham,LENGTH E E TOP SHORTER N GOT FRINGE THK GOING LIAO LAZY DUN WAN 2 DISTRACT U ALSO
ham,ANTHA NUM CORRCT DANE
ham,CALLS MESSAGES MISSED CALLS
ham,SORRY CALL LATER
ham,BASKET GETTIN FULL MIGHT TONIGHT
ham,HI DARLIN IVE GOT BACK REALLY NICE NIGHT THANKS MUCH LIFT SEE U TOMORROW XXX
ham,VALENTINES HUH PROOF FB PAGE UGH GLAD REALLY WATCH RUPAUL SHOW TOOL
spam,FREE TONES HOPE ENJOYED NEW CONTENT TEXT STOP 61610 UNSUBSCRIBE HELP 08712400602450P PROVIDED TONES2YOU CO UK
ham,EH DEN SAT U BOOK E KB LIAO HUH
ham,PRACTISING CURTSEY
ham,SHALL COME GET PICKLE
ham,LOL BOO HOPING LAUGH
ham,YEH DEF UP4 SOMETHING SAT
ham,WELL LEAVE CLASS BABE NEVER CAME BACK HOPE NICE SLEEP LOVE
ham,LMAO FISH MEMORY NEED
ham,B GOING 2 SCH MON SIS NEED 2 TAKE SMTH
ham,IDEA SOON GET CONVERTED LIVE
spam,THEMOB YO YO YO COMES NEW SELECTION HOT DOWNLOADS MEMBERS GET FREE CLICK OPEN NEXT LINK SENT UR FONE
ham,INDIA GOING DRAW SERIES MANY YEARS SOUTH AFRICAN SOIL
ham,GOODMORNING TODAY LATE LT DECIMAL GT MIN
ham,TAKE MAJOR ROLES COMMUNITY OUTREACH ROCK MEL
ham,SHOPPING LOR RAINING MAH HARD 2 LEAVE ORCHARD
ham,HI BIRTH 8LB 7OZ MOTHER BABY BRILLIANTLY
ham,SEE FORWARDING MESSAGE PROOF
ham,KEEP GOING NEVER INTENTION RUN CHOOSE RATHER KEEP ROOM CLEAN SAY VISITORS MAYBE BEST CHOICE YES WANTED EMBARASSED MAYBE FEEL FEEL FRIEND WANTS DROP BUY SAY HAPPENED MORNING TRIED EVERYTHING KNOW ELSE
ham,DUNNO LEI THK MUM LAZY GO NEVA ASK YET
ham,WHATEVER WANT KNOW RULES TALK EARLIER WEEK START HAPPENING SHOWING RESPONSIBILITY YET EVERY WEEK BEND RULE WAY WAY WHATEVER TIRED THIA ARGUMENT EVERY WEEK LT GT MOVIE DOESNT INLUDE PREVIEWS STILL GETTING 1
ham,BEAUTIFUL TRUTH GRAVITY READ CAREFULLY HEART FEELS LIGHT SOMEONE FEELS HEAVY SOMEONE LEAVES GOODMORNING
spam,GREAT NEWS CALL FREEFONE 08006344447 CLAIM GUARANTEED 1000 CASH 2000 GIFT SPEAK LIVE OPERATOR
ham,AMBRITH MADURAI MET U ARUN DHA MARRGE REMEMBR
ham,READ SHAME TELL TAKES RUNS BLAME U 4 EVER REALLY 4 EVER LONG TIME
ham,PRINCESS KITTY SHAVED NATURAL
ham,BETTER BB WONT USE WIFE DOCTOR
ham,YA CAME AGO
ham,TOMORROW ONWARDS EVE 6 3 WORK
ham,ANYTHING LOR TOA PAYOH GOT PLACE 2 WALK MEH
ham,ANYBODY NUMBER STILL THOUGHT TACTFUL WAY ASK ALEX
spam,U WIN 100 MUSIC GIFT VOUCHERS EVERY WEEK STARTING TXT WORD DRAW 87066 TSCS WWW LDEW COM SKILLGAME 1WINAWEEK AGE16 150PPERMESSSUBSCRIPTION
ham,MOVIE THEATRE GO WATCH UNLIMITED MOVIES PAY
ham,U LUNCH ALONE BORED
ham,YES OBVIOUSLY EGGS PERT POTATO HEAD SPEAK SOON
ham,NAH MAN CAR MEANT CRAMMED FULL PEOPLE
ham,GOT NEW JOB BAR AIRPORT SATSGETTIN 4 47PER HOUR MEANS LIE KEEP TOUCH
ham,KALLIS READY BAT 2ND INNINGS
ham,THANX BIRTHDAY ALREADY
ham,UGH U APOLOGIZE ADMIT U WRONG ASK TAKE U BACK
ham,NOE LA U WANA PEI BF OSO RITE K LOR DAYS DEN
ham,YES SMALL KID BOOST SECRET ENERGY
ham,IM GONNA MISS U MUCH
ham,AVATAR SUPPOSED SUBTOITLES
ham,SIMPLY SITTING WATCHING MATCH OFFICE
ham,JOT THINGS WANT REMEMBER LATER
ham,OH SORRY PLEASE
ham,HEY GOING LO LESSON GYM
ham,DONT PACK BUY STORE LIKE CEREALS MUST PACK FOOD PACK GARI SOMETHING 9JA MISS
ham,ALWAYS MAKE THINGS BIGGER
ham,DUN WAN WATCH INFERNAL AFFAIR
ham,WAKING 4 AFTERNOON SUP
spam,4MTHS HALF PRICE ORANGE LINE RENTAL LATEST CAMERA PHONES 4 FREE PHONE 11MTHS CALL MOBILESDIRECT FREE 08000938767 UPDATE OR2STOPTXT
ham,SEND PIC LIKE
ham,OKAY BOOKED ALREADY INCLUDING ONE BUGIS
ham,AIGHT FUCK GET LATER
ham,DE CALL TIME ILL TELL K
ham,DONT USE HOOK
ham,MUCH BLACKBERRY BOLD2 NIGERIA
ham,HI HOME CALICUT
ham,HEY DARLIN PICK U COLLEGE U TELL WEN 2 MT LOVE PETE XX
spam,CALL 09094100151 USE UR MINS CALLS CAST 10P MIN MOB VARY SERVICE PROVIDED AOM GBP5 MONTH AOM BOX61 M60 1ER U STOP AGES 18
ham,OH THKIN GOIN YOGASANA 10 DEN ND GO 3 DEN RUSH PARCO 4 NB OKIE LOR U CALL READY
ham,LATE NEED GO N GET DA LAPTOP
ham,SIR WAITING MAIL
ham,PLEASE CHARGE MOBILE GET MORNING
ham,NOTHING GOT MSG FRM THT UNKNOWN
ham,UGH FUCK RESUBBING EVE
ham,SEE SHADOW GET EARLY SPRING YAY
ham,ONE SLICE ONE BREADSTICK LOL
ham,HEY WANT CRAVE MISS NEED LOVE AHMAD SAEED AL HALLAQ
ham,TRAINING TOMORROW
spam,URGENT MOBILE 2 000 BONUS CALLER PRIZE 02 06 03 2ND ATTEMPT REACH CALL 09066362220 ASAP BOX97N7QP 150PPM
ham,PASS DIS UR CONTACTS N SEE WAT U GET RED LUV WID U BLUE U PUT SMILE FACE PURPLE U R REALY HOT PINK U R SWT ORANGE THNK LYK U GREEN REALY WANA GO WID U YELOW WNT U BCK BLACK JEALOUS U BROWN MISS NW PLZ GIV ONE COLOR
ham,COS DADDY ARRANGING TIME C WAT TIME FETCH MAH
ham,ELDEST KNOW
ham,SAY HI DRUGDEALER
ham,HARD BELIEVE THINGS LIKE SAY LIE THINK TWICE SAYING ANYTHING
spam,EERIE NOKIA TONES 4U RPLY TONE TITLE 8007 EG TONE DRACULA 8007 TITLES GHOST ADDAMSFA MUNSTERS EXORCIST TWILIGHT WWW GETZED CO UK POBOX36504W45WQ 150P
spam,SEXY SINGLES WAITING TEXT AGE FOLLOWED GENDER WITHER F E G 23F GAY MEN TEXT AGE FOLLOWED G E G 23G
ham,GOOD NIGHT DEAR SLEEPWELL AMP TAKE CARE
ham,WONDARFULL SONG
spam,FREEMSG CLAIM UR 250 SMS MESSAGES TEXT OK 84025 USE WEB2MOBILE 2 UR MATES ETC JOIN TXT250 COM 1 50P WK C BOX139 LA32WU 16 REMOVE TXTX STOP
ham,YAR LOR ACTUALLY QUITE FAST COS DA GE SLOW WAT HAHA
ham,MUST COME LATER NORMALLY BATHE DA AFTERNOON MAH
ham,TRUST EVEN
ham,HEY HUN ONBUS GOIN 2 MEET WANTS 2GO 4A MEAL DONYT FEEL LIKE CUZ 2 GET LAST BUS HOME HES SWEET LATELYXXX
spam,85233 FREE RINGTONE REPLY REAL
ham,TAKE LIKE NOON
ham,OPENING MCA
ham,AIGHT WAT HAPPENING SIDE
ham,DONE OREDI
ham,SWEET WELL PRINCESS PLEASE TELL LIKES DISLIKES BED
ham,WISH GREAT SEMESTER
ham,MOJI LOVE WORDS RICH DAY
ham,DUDE LIKE BUFF WIND
ham,ALRIGHT BABE
spam,WELL DONE ENGLAND GET OFFICIAL POLY RINGTONE COLOUR FLAG YER MOBILE TEXT TONE FLAG 84199 OPT TXT ENG STOP BOX39822 W111WX 1 50
ham,GIVE EVERYTHING WANT NEED ACTUALLY COULD BETTER YOR GOT MONEY GET WORK GET MAN PAY RENT EVEN FILL FUCKING GAS TANK YES STRESSED DEPRESSED EVEN CALL HOME THANKSGIVING CUZ TELL NOTHING
ham,KALLIS WONT PLAY FIRST TWO ODI
ham,GET CASH TOGETHER TEXT JASON
ham,OH LOVE SOOOO GOOD HEAR OMG MISSED MUCH TODAY SORRY PROBLEMS PROVIDER THANK TMING
spam,FINAL CHANCE CLAIM UR 150 WORTH DISCOUNT VOUCHERS TODAY TEXT YES 85023 SAVAMOB MEMBER OFFERS MOBILE CS SAVAMOB POBOX84 M263UZ 3 00 SUBS 16
spam,PRIVATE 2004 ACCOUNT STATEMENT 07742676969 SHOWS 786 UNREDEEMED BONUS POINTS CLAIM CALL 08719180248 IDENTIFIER CODE 45239 EXPIRES
ham,PROBABLY WANT PICK
ham,DONE
ham,CUTEST GIRL WORLD
ham,DICE ART CLASS 6 THRU 9 THANKS THOUGH IDEA TIME COME TOMORROW
spam,SMS SERVICES INCLUSIVE TEXT CREDITS PLS GOTO WWW COMUK NET LOGIN UNSUBSCRIBE STOP EXTRA CHARGE HELP 08700469649 PO BOX420 IP4 5WE
ham,OH HOWDA GUD GUD MATHE EN SAMACHARA CHIKKU
ham,THK 530 LOR DUNNO GET TICKETS WAT U
ham,AUDRIE LOUSY AUTOCORRECT
ham,SITE SIMULATE TEST GIVES TOUGH QUESTIONS TEST READINESS
ham,ANYWAY SERIOUSLY HIT BACK OTHERWISE LIGHT ARMAND ALWAYS SHIT VOMITING
ham,FETCH YUN U FETCH
ham,THANK LIKE WELL
ham,HMMM IMAGINE COME HOME RUB FEET MAKE DINNER HELP GET READY DATE SURE READY KIND LIFE
spam,FREE2DAY SEXY ST GEORGE DAY PIC JORDAN TXT PIC 89080 DONT MISS EVERY WK SAUCY CELEB 4 PICS C POCKETBABE CO UK 0870241182716 3 WK
ham,LARA SAID LOAN LT GT
ham,SPARE POWER SUPPLIES
ham,YAR QUITE CLEVER AFT MANY GUESSES LOR GOT ASK 2 BRING THK DARREN WILLING 2 GO AIYA THK LEONA STILL ATTACH WAT
spam,WINNER SPECIALLY SELECTED RECEIVE 1000 CASH 2000 AWARD SPEAK LIVE OPERATOR CLAIM CALL 087123002209AM 7PM COST 10P
ham,YEAH GO BED BACK MIDNIGHT
spam,SUNSHINE HOLS CLAIM UR MED HOLIDAY SEND STAMPED SELF ADDRESS ENVELOPE DRINKS US UK PO BOX 113 BRAY WICKLOW EIRE QUIZ STARTS SATURDAY UNSUB STOP
ham,WELL AVAILABLE WASHOB NOBBING LAST NIGHT ASK NICKEY PLATT INSTEAD
ham,TIME WEEK RYAN
ham,WISH U MANY MANY RETURNS DAY HAPPY BIRTHDAY VIKKY
spam,U WIN 100 MUSIC GIFT VOUCHERS EVERY WEEK STARTING TXT WORD DRAW 87066 TSCS WWW IDEW COM SKILLGAME 1WINAWEEK AGE16 150PPERMESSSUBSCRIPTION
ham,HOPE KNOW STILL MAD
ham,ARGH 3G SPOTTY ANYWAY THING REMEMBER RESEARCH PROVINCE STERLING PROBLEM FREE PLACES LOOKED
ham,XAM HALL BOY ASKED GIRL TELL STARTING TERM DIS ANSWER DEN MANAGE LOT HESITATION N LOOKIN AROUND SILENTLY SAID INTHA PONNUNGALE IPADITAN
ham,KNOW RESULT
spam,123 CONGRATULATIONS WEEK COMPETITION DRAW U 1450 PRIZE CLAIM CALL 09050002311 B4280703 CS STOP SMS 08718727868 18 150PPM
ham,BEAUTIFUL TRUTH GRAVITY READ CAREFULLY HEART FEELS LIGHT SOMEONE FEELS HEAVY SOMEONE LEAVES GOOD NIGHT
ham,SORRY IM GETTING FEEL REALLY BAD TOTALLY REJECTED KINDA THING
ham,GOT SHITLOAD DIAMONDS THOUGH
ham,TESSY PLS FAVOR PLS CONVEY BIRTHDAY WISHES NIMYA PLS DNT FORGET TODAY BIRTHDAY SHIJAS
ham,WELL GOING AUNTY
ham,MINE LIKE FR CHINA NOISY
ham,LATER GUESS NEEDA MCAT STUDY
ham,TRAINING MANUAL SHOW TECH PROCESS PASSWORD RESET TROUBLESHOOTING
spam,B4U VOUCHER W C 27 03 MARSMS LOG ONTO WWW B4UTELE COM DISCOUNT CREDIT OPT REPLY STOP CUSTOMER CARE CALL 08717168528
ham,SPOKE UNCLE JOHN TODAY STRONGLY FEELS NEED SACRIFICE KEEP GOING CALL BEG LISTEN DONT MAKE PROMISES MAKE CLEAR THINGS EASY NEED PLEASE LET US WORK THINGS LONG KEEP EXPECTING HELP CREATIVITY STIFLED PLS KEEP HAPPY PROMISES PART
ham,STARTED SEARCHING GET JOB DAYS GREAT POTENTIAL TALENT
ham,CARLOS TOOK LEAVE MINUTE
ham,WELL DONE LUV YA
ham,CAME HOSTEL
ham,K STILL LOVING
ham,JUZ REMEMBERED GOTTA BATHE DOG TODAY
ham,DRUG ABLE EAT
ham,ALRIGHT TOOK MORPHINE BACK YO
ham,SEE REQUIREMENTS PLEASE
ham,STAYIN TROUBLE STRANGER SAW DAVE DAY SORTED STILL BLOKE U GONA GET GIRL MR UR MUM STILL THINKS GET 2GETHA
spam,FREEMSG HEY BUFFY 25 LOVE SATISFY MEN HOME ALONE FEELING RANDY REPLY 2 C PIX QLYNNBV HELP08700621170150P MSG SEND STOP STOP TXTS
spam,SUNSHINE HOLS CLAIM UR MED HOLIDAY SEND STAMPED SELF ADDRESS ENVELOPE DRINKS US UK PO BOX 113 BRAY WICKLOW EIRE QUIZ STARTS SATURDAY UNSUB STOP
ham,COLLECT UR LAPTOP
ham,OK LATER SHOWING AROUND 8 8 30 WANT CLD DRINK WLD PREFER SPEND MONEY NOSH MIND NXT WK
ham,GET HOME
ham,WAAAAT LOLOLO OK NEXT TIME
ham,TABLE OCCUPIED WAITING TREE
ham,SURELY DONT FORGOT COME ALWAYS TOUCH
ham,HI KINDLY GIVE US BACK DOCUMENTS SUBMITTED LOAN STAPATI
ham,DONT SHALL BUY ONE DEAR
ham,OH GOD HAPPY SEE MESSAGE 3 DAYS
ham,YEAR MANY MILES
ham,HEY CUTIE GOES WALES KINDA OK LIKE HILLS SHIT STILL AVENT KILLED
ham,SAD STORY MAN LAST WEEK B DAY WIFE NT WISH PARENTS FORGOT N KIDS WENT WORK EVEN COLLEAGUES WISH ENTERED CABIN PA SAID HAPPY B DAY BOSS FELT SPECIAL ASKD 4 LUNCH LUNCH INVITED APARTMENT WENT SAID U MIND GO BEDROOM MINUTE OK SED SEXY MOOD CAME 5 MINUTS LATR WID CAKE N WIFE PARENTS KIDZ FRIENDS N COLLEAGUES SCREAMING SURPRISE WAITING SOFA NAKED
ham,THINK GO HONESTY ROAD CALL BANK TOMORROW TOUGH DECISIONS MAKE US GREAT PEOPLE
spam,FREE 1ST WEEK NO1 NOKIA TONE 4 UR MOB EVERY WEEK TXT NOKIA 87077 GET TXTING TELL UR MATES ZED POBOX 36504 W45WQ NORM150P TONE 16
ham,SPECIALISATION WORK SLAVE LABOR LOOK MONTH SHA COS SHAKARA 4 BEGGAR
ham,REPLYING BOYE CHANGED PHONE NUMBER
ham,1 GO WRITE MSG 2 PUT DICTIONARY MODE 3 COVER SCREEN HAND 4 PRESS LT GT 5 GENTLY REMOVE UR HAND INTERESTING
ham,HI DARLIN IM WAY LONDON SMASHED ANOTHER DRIVER BIG DENT IM REALLY MISSING U U XXX
ham,NOTHING REALLY MAKING SURE EVERYBODY SPEED
ham,COMING HOME 4 DINNER
ham,THANK WAY LOST
ham,YES GOOD CRICKITING MIND
ham,THX WELL MONTHS
spam,SHOP TILL U DROP EITHER 10K 5K 500 CASH 100 TRAVEL VOUCHER CALL 09064011000 NTT PO BOX CR01327BT FIXEDLINE COST 150PPM MOBILE VARY
ham,PLEASE COME IMIN TOWN DONTMATTER URGOIN OUTL8R
ham,WONT WAT WIT GUYS
ham,YAVNT TRIED YET NEVER PLAYED ORIGINAL EITHER
ham,HIYA GOOD DAY SPOKEN SINCE WEEKEND
ham,SEE THOUGHT
ham,WORK PLEASE CALL
ham,GET READY MOAN SCREAM
ham,OH K GOT JOB WHATS
ham,THINK NEED GOING LATE SCHOOL NIGHT ESPECIALLY ONE CLASS ONE MISSED LAST WEDNESDAY PROBABLY FAILED TEST FRIDAY
ham,POPPING LT GT IBUPROFENS HELP
ham,BABE GOES DAY SIP CAPPUCCINO THINK LOVE SEND KISS ACROSS SEA
ham,OK
ham,PS U UR GROWN RIGHT
ham,CHINATOWN GOT PORRIDGE CLAYPOT RICE YAM CAKE FISHHEAD BEEHOON EITHER EAT CHEAP DEN GO CAFE N TOK GO NYDC SOMETHIN
ham,KNOW PEOPLE HIT FUCK YES
ham,PURITY FRIENDSHIP TWO SMILING READING FORWARDED MESSAGE SMILING SEEING NAME GUD EVNG
ham,ANYTHING SPECIFIC REGARDS JAKLIN IDK FUCK
ham,OH GOD GONNA GOOGLE NEARBY CLIFFS
spam,FREE CAMERA PHONES LINERENTAL 4 49 MONTH 750 CROSS NTWK MINS 1 2 PRICE TXT BUNDLE DEALS ALSO AVBLE CALL 08001950382 CALL2OPTOUT J MF
